metab_id	Metabolite	Compound	ID	m/z	Retention time	Mode	Adducts	Formula	Fragmentation Score	Theoretical Fragmentation Score	level	Mass Error (ppm)	KEGG Compound ID	Library ID	compound_source	CAS ID	drugbank_id	drugbank	Score	SMILES	ORG_1	ORG_2	ORG_3	ORG_4	ORG_5	ORG_6	ORG_7	ORG_8	ORG_9	ELC_1	ELC_2	ELC_3	ELC_4	ELC_5	ELC_6	ELC_7	ELC_8	ELC_9	ELC_10	ELC_11	CON_1	CON_2	CON_3	CON_4	CON_5	CON_6	CON_7	CON_8	CON_9	CON_10	QC01	QC02	QC03
metab_5305	Dihydrorobinetin	5.03_303.0510m/z	neg_1889	303.0509668	5.031466667	neg	M-H	C15H12O7	37.5	0	B(i)	-0.19555141	-	-	-	-	-	-	45.3	O=C1C2=C(C=C(O)C=C2)OC(C2=CC(O)=C(O)C(O)=C2)C1O	6.44796224	6.406555803	6.418612851	6.428750488	6.438190665	6.486660112	6.459148658	6.416924154	6.588480053	6.497940616	6.462358917	6.425415698	6.493342634	6.429216398	6.541062275	6.507816996	6.404753367	6.440161829	6.49320275	6.453374161	6.511470459	6.437896735	6.525249164	6.416960218	6.391315008	6.388858168	6.454006813	6.44860681	6.472483838	6.465887712	6.472912603	6.470192293	6.451547978
metab_5306	metab_5306	5.03_1035.2406m/z	neg_1890	1035.240596	5.031466667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.721103468	6.737073435	6.740285764	6.487593645	6.024380439	6.255442525	6.98914577	6.892587462	6.39976739	6.857403197	6.852681839	6.784891031	6.821414391	7.317965856	6.768456935	6.984232555	7.062375856	6.660369567	7.035501012	6.924699465	6.397382629	6.838106101	6.460542614	6.938969178	7.114697125	6.700969268	7.37127721	6.153777237	7.030286813	7.151232109	6.749307305	6.813866742	6.921314996
metab_5307	metab_5307	5.04_440.9143m/z	neg_1891	440.9143126	5.03945	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.092930081	6.037473548	6.049614683	6.042237747	6.070593665	6.006641481	6.080118465	6.066962077	6.236801016	6.149617546	6.136914152	6.032908818	6.087122977	6.055301114	6.080640749	6.158384655	6.096078178	6.085873157	6.047168174	6.108057415	6.084629553	6.046145419	6.068423511	6.067009198	6.030608831	6.036680382	5.996364691	6.156449345	6.143086084	6.097906314	6.057741222	6.107493938	6.0593193
metab_5308	metab_5308	5.04_656.1473m/z	neg_1892	656.1473445	5.03945	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.786040137	5.789829837	5.791770636	4.942193134	4.158504955	4.631466493	5.86890001	5.814194116	4.209257176	5.852347393	5.792405862	5.772097394	5.694492616	6.28349979	5.643874538	5.768829601	5.912219855	5.437746878	5.889435429	5.75602756	4.675842837	5.919719247	4.889717279	5.891828658	6.148925378	5.609604151	6.376799464	4.105900191	5.818201934	5.993904779	5.674525649	5.781182129	5.720165669
metab_5309	metab_5309	5.05_109.0283m/z	neg_1893	109.0283266	5.047433333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.093289583	5.101335464	5.107079954	5.182152727	5.128673255	5.186402937	5.091840884	5.036821332	5.081518442	5.105352163	5.096897756	5.053729874	5.101129872	5.048123249	5.061577241	5.120179315	5.073777652	5.08476324	5.126509429	5.09123603	5.111751749	5.084486597	5.136302989	5.053571078	5.086714887	5.012999786	5.1314791	5.103695965	5.127581816	5.105483061	5.1061896	5.118522035	5.079322473
metab_5310	"4,4'-Dimethyl[1,1'-Biphenyl]-2,2',5,5'-Tetrol"	5.05_245.0818m/z	neg_1894	245.0818377	5.047433333	neg	M-H	C14H14O4	35.4	0	B(i)	-0.38534051	-	-	-	-	-	-	45.2	CC1=CC(O)=C(C2=C(O)C=C(C)C(O)=C2)C=C1O	6.071794839	6.05560635	6.073857606	6.123684927	6.06444013	6.066999312	6.11023625	6.044937006	6.205290535	6.108733332	6.119602764	6.080226373	6.062355551	6.041949214	6.064560282	6.108598572	6.046277878	6.03520971	6.072124804	6.060773324	6.114139255	6.055859048	6.074779539	6.050075061	6.032903193	6.028922323	6.05358117	6.109823527	6.12233856	6.092551553	6.102505871	6.087425391	6.078677453
metab_5311	"10-Hydroxy-2,8-Decadiene-4,6-Diynoic Acid"	5.05_397.0927m/z	neg_1895	397.0926683	5.047433333	neg	2M+FA-H	C10H8O3	0	65.5	B(ii)	-0.632797422	-	HMDB0031054	-	-	-	-	50.8	O=C(O)C=CC#CC#CC=CCO	5.342413057	5.282885434	5.347001234	5.426104143	5.406152855	5.342988078	5.415364931	5.298913848	5.47253026	5.470124822	5.340255756	5.361070098	5.374247628	5.363124504	5.338118263	5.378130812	5.390393837	5.362676838	5.349665209	5.419642221	5.423844044	5.290873459	5.290042449	5.295613429	5.177336582	5.340328942	5.38933646	5.454152224	5.437662648	5.381604339	5.348244648	5.378868477	5.419297963
metab_5312	metab_5312	5.05_692.1628m/z	neg_1896	692.1628099	5.047433333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.104554108	4.830356002	4.598598083	4.57145544	4.564440809	4.562442456	5.381032191	5.096243636	5.296235927	4.622331232	5.458968584	5.406919447	5.450393106	5.33556668	5.434939643	5.5989462	5.174790049	5.465158166	5.4884234	5.452853669	5.322994867	4.633230361	5.618888332	5.185697903	5.035374789	5.030618009	5.356685583	5.408042972	5.433856347	5.519192588	5.05498552	5.191677841	5.085875267
metab_5313	Dihydrodeoxy-8-Epiaustdiol	5.06_203.0708m/z	neg_1897	203.0708399	5.055266667	neg	M-H2O-H	C12H14O4	0	87.4	B(ii)	-2.37706341	-	HMDB0031668	-	58957-07-6	-	-	54.4	CC1=CC2=C(C)C(=O)C(C)(O)C(O)C2=CO1	5.343104087	5.330584759	5.348300137	5.396108852	5.345569795	5.373037047	5.385019925	5.356619316	5.479389128	5.401145395	5.401962581	5.348399215	5.347186298	5.375023618	5.362430508	5.376738965	5.324280834	5.330024915	5.334253862	5.352448091	5.401539374	5.316801728	5.300158948	5.33510301	5.291238841	5.279682392	5.342492394	5.370173945	5.388456578	5.332437666	5.412114974	5.37721594	5.366118575
metab_5314	metab_5314	5.06_444.0910m/z	neg_1898	444.0910362	5.055266667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.634767982	6.592418761	6.623653927	6.626748945	6.601505313	6.588736262	6.679752987	6.624677509	6.777074879	6.657697992	6.661849953	6.612726732	6.635477127	6.613066312	6.627329937	6.689845259	6.637884712	6.629168931	6.624753769	6.652620648	6.667574074	6.592662313	6.617492765	6.62367465	6.601673998	6.587269795	6.59166084	6.685683241	6.67693603	6.639885195	6.648895634	6.651712319	6.629430766
metab_5315	metab_5315	5.06_504.0788m/z	neg_1899	504.0787531	5.055266667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8.463987582	8.436821735	8.456208272	8.400254983	8.362913013	8.321307722	8.508947082	8.475167922	8.608815456	8.505625323	8.486416249	8.426726246	8.487679053	8.429880379	8.42805512	8.51947347	8.475005102	8.500400436	8.44848461	8.490104306	8.4603856	8.489928791	8.523738382	8.455583805	8.449996586	8.433008573	8.410532238	8.49278216	8.469512661	8.454502943	8.488028117	8.471359545	8.454899177
metab_5316	Afalanine	5.06_206.0818m/z	neg_1900	206.0818193	5.063116667	neg	M-H	C11H13NO3	95.3	0	B(i)	-2.161199329	-	HMDB0255056	nonnatural	-	-	-	56.1	CC(O)=NC(CC1=CC=CC=C1)C(=O)O	4.810225984	4.718511667	4.766403532	3.320561496	3.313550056	3.311552621	4.907606855	4.687874378	4.903634002	3.456623803	4.972284113	4.932153724	5.012796169	4.915719236	4.951826133	5.169177797	4.885288131	5.128896654	4.957033547	5.077215974	4.892170263	4.931572736	5.278990622	4.915501294	4.690788312	4.858071884	4.815453556	4.972752887	4.858318071	4.866245216	4.954026121	4.877421743	4.894487869
metab_5317	metab_5317	5.07_110.3969m/z	neg_1901	110.3968549	5.071033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.753427105	4.710426926	4.748215815	4.742997743	4.725978548	4.691861167	4.784802039	4.744448597	4.787655262	4.749711619	4.743731565	4.692751221	4.725490187	4.738686855	4.716347273	4.765468187	4.728358754	4.704107717	4.738953181	4.778256235	4.735638373	4.692690707	4.714803367	4.755836612	4.728242771	4.687983057	4.703611238	4.731108175	4.744145694	4.744550636	4.73273515	4.728518162	4.746848541
metab_5318	"2',6-Dihydroxyflavone"	5.07_253.0506m/z	neg_1902	253.0506005	5.071033333	neg	M-H	C15H10O4	80.2	0	B(i)	-0.125246635	-	-	-	-	-	-	52.8	O=C1C=C(C2=CC=CC=C2O)OC2=CC=C(O)C=C12	5.349832488	5.327009842	5.347286037	5.349911978	5.363268313	5.336203396	5.365789054	5.28175707	5.461004903	5.393633198	5.357051933	5.347207848	5.259556336	5.291927971	5.254865458	5.350089088	5.313895134	5.265176401	5.272531176	5.28170468	5.368571639	5.255861069	5.270858288	5.27341375	5.253185984	5.300372191	5.211233945	5.36244137	5.313295532	5.302142385	5.337536884	5.357978513	5.320331911
metab_5319	metab_5319	5.07_523.2396m/z	neg_1903	523.239623	5.071033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.569891013	6.239993447	6.673689699	6.527629509	6.511186988	6.440945875	5.103051215	5.867000769	5.382497619	5.264759334	6.15556501	5.444447264	6.072609133	5.558715297	5.101193723	4.137294121	5.663815049	6.013820724	5.591572983	5.811967435	6.436738068	5.001367212	5.565984399	5.798132456	6.325041712	5.806055858	5.491581393	4.510261307	5.795835793	5.534993746	6.088543769	6.131675765	6.121409507
metab_5320	"1,8-Naphthalenediol"	5.08_159.0443m/z	neg_1904	159.0442598	5.0788	neg	M-H	C10H8O2	71.3	0	B(i)	-5.581360584	-	-	-	-	-	-	50.8	-	4.823178341	4.821540535	4.900075828	4.866995135	4.760837346	4.775481314	4.819726492	4.83521514	4.944956371	4.84759631	4.839540689	4.796967482	4.732646899	4.831729148	4.765274509	4.863309088	4.687476359	4.772763681	4.804019849	4.825194271	4.873439497	4.837461519	4.761547728	4.73328851	4.756729478	4.771116324	4.775250867	4.833804169	4.861192501	4.688887164	4.861908597	4.860366111	4.802298277
metab_5321	metab_5321	5.08_797.2154m/z	neg_1905	797.2154348	5.0788	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.435052474	5.518578812	5.402682486	4.162296978	4.155282644	4.419000113	4.91709869	4.217236175	4.364726099	4.213170753	4.193323957	4.39717749	7.258668703	6.676385233	7.728692881	4.411608411	4.964953046	4.214985985	7.501231132	4.522053167	5.718655745	7.638188907	7.562998247	5.607496937	5.395796713	5.13116893	7.147678944	5.838056	6.421423039	6.785295225	6.677551888	6.677009316	6.681994042
metab_5322	metab_5322	5.09_431.1921m/z	neg_1906	431.1921001	5.0946	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.09305457	5.093597724	4.31994494	5.16806944	4.482192919	4.522643261	4.415225087	5.253000891	4.865519619	4.621647216	4.365122215	5.251870239	4.79392797	5.433198846	4.817822826	4.705098147	4.986134428	4.658141447	5.151361279	4.839038865	4.820800233	4.952885331	5.080385485	5.268177341	4.71998016	4.776736403	4.79284932	4.97492028	5.036044433	4.820637024	4.766156447	4.913771207	4.789173708
metab_5323	metab_5323	5.09_509.0701m/z	neg_1907	509.0700737	5.0946	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.6684201	5.687486816	5.638808607	5.546887394	5.597645729	5.58089459	5.72551708	5.792157664	5.875151312	5.770850325	5.722265719	5.72670397	5.744643529	5.628749456	5.538419238	5.783405205	5.752158589	5.760968662	5.653141077	5.815936979	5.790232551	5.801011227	5.885903779	5.744621189	5.691272442	5.71514694	5.542818201	5.752265352	5.656457611	5.677433372	5.744591027	5.740678854	5.727037119
metab_5325	metab_5325	5.11_309.0981m/z	neg_1909	309.0981174	5.1106	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.574938836	5.418958544	5.234376296	5.584342104	5.811341515	5.459551499	5.622465309	5.355814537	5.469951277	5.24904507	5.263685901	5.242987889	5.339343371	5.23015124	5.324143372	4.774702884	5.329792321	5.247708391	5.357520035	5.129143294	5.271598008	4.933069909	5.208407916	5.53828164	5.489287004	5.463165052	5.314118976	5.030691903	5.61954011	5.367083212	5.404047952	5.398676191	5.430653077
metab_5327	Eudesmic Acid	5.12_193.0501m/z	neg_1911	193.0501183	5.118466667	neg	M-H2O-H	C10H12O5	61	0	B(i)	-2.424115435	-	HMDB0033839	-	118-41-2	-	-	49.3	COC1=CC(C(=O)O)=CC(OC)=C1OC	4.997339675	4.876087465	4.628789514	5.023889474	5.212664949	4.941199842	4.974568586	4.730964015	4.776170958	4.328224972	4.606507693	4.675400246	4.762363803	4.290361174	4.73218465	3.361017287	4.662567666	4.513113213	4.710410384	3.958085421	4.678148542	4.216808595	4.616138349	4.841793839	4.942709942	4.920966968	4.578870585	4.29211137	5.069734467	4.835027697	4.890936992	4.839130051	4.643770154
metab_5328	metab_5328	5.13_115.0389m/z	neg_1912	115.0389029	5.126433333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.776773974	4.727306783	4.398026772	4.926186115	5.056273018	4.806316443	4.851892154	4.556106464	4.672367143	4.548410855	4.511382875	4.698022346	4.630252908	4.412926997	4.699938083	3.377264996	4.391286753	4.07657759	4.632305641	4.210116658	4.263057863	3.828430095	4.053424789	4.751109055	4.756146026	4.677422118	4.738693069	3.939604964	4.863258915	4.570369311	4.690163571	4.620898148	4.634847339
metab_5329	metab_5329	5.13_713.1517m/z	neg_1913	713.1517323	5.126433333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.828400992	6.720989205	6.799329475	6.244042211	6.210658535	6.477577428	6.678410398	6.514173393	6.771335772	6.384737197	6.623556254	6.445810152	6.70663341	6.174803116	6.59429299	6.404593073	6.32372334	6.775115146	6.586323766	6.59648864	6.695986749	6.494765631	6.724346742	6.470720818	6.478524712	6.502309754	6.558782101	7.044635944	6.745194363	6.823866352	6.587735562	6.591643941	6.617283283
metab_5330	metab_5330	5.13_629.1151m/z	neg_1914	629.1150941	5.1344	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.845554221	5.757706594	5.468673401	6.169276615	6.16751232	5.993004629	5.858183327	5.853628943	5.900541153	5.896959716	5.566664307	5.495659321	5.092595347	5.802983777	5.64187175	5.295030229	5.495901161	5.635456426	5.547139819	5.555976526	5.52943621	4.233653625	4.211081225	5.695009129	5.2381536	5.923672243	5.373091869	4.384675775	5.731490754	5.529146428	5.773901177	5.67747892	5.734720535
metab_5332	Canin	5.14_555.2239m/z	neg_1916	555.2238505	5.142366667	neg	2M-H	C15H18O5	0	67.5	B(ii)	0.502572223	C09354;_	HMDB0249584	nonnatural	24959-84-0;_	-	-	51.9	C=C1C(=O)OC2C1CCC(C)(O)C13OC1C1OC1(C)C23	6.020422381	6.034549574	6.005825334	6.48880317	6.197149123	6.18394079	5.72669321	6.016313748	5.774570195	6.025038392	6.021679778	6.175967988	6.265741889	6.250902124	6.01171213	6.278472262	6.128985256	6.049997392	6.130163053	6.107767701	6.214878968	6.174735948	6.199102309	6.209249199	6.015568893	6.103610068	5.908642515	5.766182017	5.518955082	5.660467903	6.185413277	6.130936451	6.131463835
metab_5333	metab_5333	5.15_409.0932m/z	neg_1917	409.0932492	5.1503	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.189208603	5.177732713	5.285833058	4.836575734	4.942472688	4.633837973	5.409903171	5.410474174	5.532805847	5.260203672	5.482242852	5.344620788	5.427227585	5.308233138	5.312273515	5.404138047	5.256389105	5.437963364	5.308274014	5.464288078	5.339235434	5.632605715	5.407227092	5.30667849	5.422599744	5.438007743	4.64210899	4.864400643	4.774148365	4.756407148	5.332697548	5.340187178	5.369682602
metab_5334	metab_5334	5.15_471.0574m/z	neg_1918	471.0573581	5.1503	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.960531941	4.856275919	4.631799275	4.121876712	4.589114935	4.917651776	4.996193432	5.127748094	5.182819259	5.16179397	5.028819226	4.616529632	5.132639295	5.260957422	4.727218154	4.143461438	4.80599341	5.091757099	5.227864479	4.789799201	5.139011661	4.590540059	4.175283463	5.060392757	5.030474545	4.877943977	4.119191386	4.827282424	4.119780784	4.664502075	4.728397708	4.817957733	4.740710848
metab_5335	metab_5335	5.16_277.0753m/z	neg_1919	277.0753236	5.158283333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.632930985	4.46763967	4.222803966	4.984728153	4.957713811	4.939853059	4.066545774	3.702946778	3.653239282	4.25294228	3.761808074	3.650761402	3.702346973	3.799170406	4.224523597	3.631089924	3.650087088	4.00721111	3.833384449	3.970639642	3.667135726	3.671271096	4.182750881	4.331551976	4.800187559	4.248021145	3.956482081	4.445837938	3.557830542	4.107105959	4.35550622	4.222749694	4.367956024
metab_5336	metab_5336	5.16_393.1771m/z	neg_1920	393.1771063	5.158283333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.022236044	5.491366917	5.359537687	5.455645435	5.529517007	5.238382965	5.234452482	5.456467962	5.21973715	5.530216696	5.446467094	5.638082233	5.531292116	5.606018821	5.386369121	4.930980863	5.220577582	5.07515347	5.480028365	5.107182698	5.382067448	5.55166173	5.173681544	5.350630256	5.594124655	5.496663512	4.323955719	5.528007514	4.924751751	5.198293194	5.41535016	5.430863388	5.381876618
metab_5337	N2-Maltulosylarginine	5.16_533.1877m/z	neg_1921	533.1876783	5.158283333	neg	M+Cl	C18H34N4O12	0	58.1	B(ii)	1.915811718	-	HMDB0041542	-	162966-06-5	-	-	49.4	N=C(N)NCCCC(NCC1(O)OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(=O)O	5.634038462	5.439756117	5.449125772	5.781701624	5.360540821	5.722563458	4.65742567	4.991976637	4.414746161	4.279381426	5.305996001	5.579283453	5.511001817	5.146883918	5.310797199	5.829339399	4.962828922	5.275450862	5.403572474	5.526074256	6.130694507	5.405524254	5.557606069	5.620916299	5.466344772	5.176011871	4.206273499	5.104850889	4.325778485	4.191756068	5.523206425	5.527431027	5.567327503
metab_5338	metab_5338	5.16_563.1412m/z	neg_1922	563.1412344	5.158283333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.209075571	5.57594977	5.273465132	5.943498576	5.51767144	5.42828351	4.216473382	4.207908259	4.196706939	4.450921035	5.18973376	5.664606198	5.782824221	5.767174869	5.633825429	5.783085996	5.615614584	4.865643755	5.689162546	5.555428276	5.848959018	6.014647518	5.819765409	5.605491719	5.672670462	5.342845579	5.717719751	4.924014401	4.101281269	5.224764447	5.439456173	5.494452842	5.480531829
metab_5339	metab_5339	5.17_465.1039m/z	neg_1923	465.1039258	5.166283333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.323379382	6.289321895	6.360042479	6.583686533	6.547925924	6.529504934	6.210295873	6.521863711	6.221709568	6.589376764	6.42733662	6.38142738	6.504436026	6.346408124	6.683522615	6.69932239	6.505936725	6.325814151	6.573298773	6.475672589	6.661503732	6.561288216	6.755542612	6.399424194	6.349998488	6.492908487	6.398073577	6.231826127	6.342514691	6.336963298	6.510055387	6.502692973	6.52114977
metab_5341	Kaempferol 7-O-Glucoside	5.17_447.0934m/z	neg_1925	447.0933784	5.174233333	neg	M-H	C21H20O11	73.7	0	B(i)	0.208484756	-	HMDB0244737	nonnatural	-	-	-	54.3	O=C1C(O)=C(C2=CC=C(O)C=C2)OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12	7.864603886	8.027823216	7.893428741	7.853871422	7.749560764	7.927177919	7.97258932	7.994787958	7.523150573	7.888447087	7.92056162	8.089814384	7.691661363	8.044003012	7.760770725	7.483875429	7.905705933	7.980608902	7.839482511	7.875808282	7.859371092	7.725026585	7.381138304	7.916884573	8.095762123	7.867841553	8.216966878	7.612365422	7.641206084	7.933922091	7.897471928	7.892455275	7.891567417
metab_5342	metab_5342	5.17_551.1773m/z	neg_1926	551.1773334	5.174233333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.397331774	5.062632222	5.331954393	4.742325757	4.345610192	4.771210626	4.83052125	4.907026174	4.396363577	4.54327911	4.974237546	5.323581649	5.405071707	4.8197651	5.276208924	5.39046642	5.099218721	5.666048777	5.249855564	5.460451357	5.394040501	5.2668768	5.388239975	5.2747375	5.522019751	5.407167338	4.330390678	4.293004068	5.324921278	4.434578207	5.068557268	5.21612928	5.199238731
metab_5343	metab_5343	5.17_889.1837m/z	neg_1927	889.183691	5.174233333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.336513346	7.46552083	7.400492616	7.437821826	7.259771085	7.435103327	7.491075054	7.445124289	7.083478494	7.39853007	7.421232147	7.542446261	7.177516579	7.503542924	7.283427065	7.044161382	7.388624976	7.43743704	7.31718268	7.366634888	7.43717513	7.15751085	6.797934838	7.383177547	7.57176799	7.33565405	7.630724422	7.185219686	7.166700808	7.427602359	7.380667034	7.384214042	7.396522133
metab_5344	Coumestrin	5.17_905.1792m/z	neg_1928	905.1791683	5.174233333	neg	2M+FA-H	C21H18O10	0	48.4	B(ii)	1.129905331	-	HMDB0033587	-	92631-72-6	-	-	45.8	O=C1OC2=C(C=CC(OC3OC(CO)C(O)C(O)C3O)=C2)C2=C1C1=C(C=C(O)C=C1)O2	7.328491461	7.530783398	7.435509993	7.448601556	7.304763323	7.525103935	7.394500873	7.499928398	6.981474474	7.482408433	7.469399204	7.666308656	7.317145899	7.591471017	7.387490734	7.13803548	7.47301103	7.4892002	7.435013079	7.432642504	7.420281544	7.323775483	7.052748481	7.451332887	7.671135682	7.4016704	7.740641219	7.158437667	7.159597903	7.470789424	7.426732139	7.41810989	7.442645417
metab_5345	metab_5345	5.18_227.0346m/z	neg_1929	227.0345625	5.1822	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.364505003	4.446750863	4.377821184	4.255112767	4.175484112	4.467261351	4.058137013	4.387716173	3.569038434	4.230064927	4.469356672	4.550475358	4.068325847	4.546435498	4.407876289	3.836719335	4.259812454	4.463072193	4.307643699	4.078483584	3.984436941	4.237246666	3.861120903	4.217547344	4.552653624	4.190820364	4.739005006	3.46570572	4.223142508	4.415184127	4.42103081	4.422230247	4.430479942
metab_5346	1-Hexanol Arabinosylglucoside	5.18_395.1924m/z	neg_1930	395.1924201	5.1822	neg	M-H	C17H32O10	0	61.2	B(ii)	0.376768837	-	HMDB0031689	-	124044-06-0	-	-	49.3	CCCCCCOC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O	5.262797544	5.522705468	5.389945284	5.830946204	5.585512395	5.476887231	5.472705235	5.744431147	5.339432477	5.668426356	5.626820736	5.769077958	5.585542298	5.492680543	5.545455812	5.366410785	5.489383659	5.485418159	5.59933083	5.407751004	5.642960957	5.63722735	5.424497091	5.511600901	5.620778003	5.377297248	5.454179801	5.626693072	5.358941355	5.455464218	5.563677844	5.586185592	5.573231125
metab_5347	metab_5347	5.18_450.1013m/z	neg_1931	450.1012924	5.1822	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.042362743	5.385538361	5.013044941	4.885431058	4.741709394	5.183895929	5.256295602	5.297364643	4.418404273	4.951949272	5.268184094	5.472791316	4.599819024	5.462557869	4.814631859	4.247685176	4.968616514	5.349459973	4.947012526	5.165355771	4.557772268	4.37534898	4.265300596	5.076380144	5.351659714	4.897121814	5.68298422	4.45441341	4.625905739	5.316386333	5.029044542	5.074186802	5.086962564
metab_5348	Letaxaban	5.18_514.0991m/z	neg_1932	514.099083	5.1822	neg	M+Cl	C22H26ClN3O5S	0	54.2	B(ii)	3.155794321	-	HMDB0254023	-	-	-	-	42.1	O=C(C(O)CS(=O)(=O)C1=CC2=C(C=C1)C=C(Cl)C=C2)N1CCC(N2CCCNC2=O)CC1	5.085297257	5.355655689	5.426790626	5.529840751	5.480609666	5.443961458	5.107232438	5.362665149	4.795823008	5.546856079	5.491269753	5.301342674	5.606852489	5.314026649	5.830660429	5.322599095	5.532627087	5.285045594	5.628179558	5.351568954	5.684257857	5.752955275	6.003330643	5.328209663	5.504196648	5.444970834	5.328659462	5.23733058	5.08366108	5.24007811	5.590242465	5.532915886	5.519278559
metab_5350	"Epiafzelechin-(4B->8)-Epicatechin 3,3'-Digallate"	5.18_865.1620m/z	neg_1934	865.1620365	5.1822	neg	M-H	C44H34O19	0	58.2	B(ii)	-0.133788833	-	HMDB0039890	-	-	-	-	48.3	O=C(OC1CC2=C(O)C=C(O)C(C3C4=C(O)C=C(O)C=C4OC(C4=CC=C(O)C=C4)C3OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2OC1C1=CC=C(O)C(O)=C1)C1=CC(O)=C(O)C(O)=C1	7.294790199	7.076755753	7.15334057	6.921042772	6.949621091	7.068267732	7.377370553	7.192620163	7.518174623	7.160469253	7.275235533	7.093571718	7.176190062	7.106861539	7.113281649	7.217364242	7.109575756	7.355970741	7.175452589	7.271762761	7.231749675	6.947216435	7.173600543	7.129809824	6.972086103	7.040809679	7.216886228	7.39311444	7.375628342	7.327370119	7.168335396	7.170877362	7.188084165
